order_id,customer_id,customer_name,customer_email,age,gender,country,order_date,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,payment_method,shipping_method,order_status,rating,month,is_discounted,order_month,order_dayofweek,revenue_per_unit,is_returned,is_cancelled,year,quarter,week_of_year,is_weekend,days_since_start,month_sin,month_cos,day_sin,day_cos,category_enc,gender_enc,country_enc,payment_method_enc,shipping_method_enc
ORD-01031,CUST-0206,Tina Ferguson,timsanchez@example.net,0.8546468957046587,Female,Colombia,2022-04-29,PRD-3710,Protein Powder,Sports,0.038028005566683086,-0.43478729908154745,1.6749812282917105,-0.3999780768118713,Cash On Delivery,Express,Returned,5.0,2022-04,1,-0.727139205387531,0.5374754436602743,59.0625,1,0,2022.0,2.0,17,0,118.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,4,0,3,1,0
ORD-00938,CUST-0209,James Davidson,hendrickslisa@example.com,-1.203947090023822,Other,Colombia,2022-11-08,PRD-7809,SQL Mastery,Books,-0.6661943197422652,-0.5619161107402693,-0.9887929897294574,-0.5004391871028085,Bank Transfer,Overnight,Returned,5.0,2022-11,0,1.272343166833961,-0.9544641894239961,33.77,1,0,2022.0,4.0,45,0,311.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,2,3,0,2
ORD-00813,CUST-0115,Patrick Anderson,jeremy87@example.org,0.015960457074536867,Female,Mexico,2023-07-21,PRD-3568,Dress,Clothing,-1.3704166450512134,-0.6081550471283682,1.6749812282917105,-0.5503570825534662,Debit Card,Unknown,Delivered,5.0,2023-07,1,0.12978181127882277,0.5374754436602743,13.0575,0,0,2023.0,3.0,29,0,566.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1,0,5,3,4
ORD-00683,CUST-0069,Rachel Miller,vholmes@example.org,0.6259142306237163,Male,USA,2023-11-09,PRD-3710,Protein Powder,Sports,0.7422503308756314,-0.21763953119049356,0.6094715410832433,-0.0776664741474951,Credit Card,Express,Shipped,5.0,2023-11,1,1.272343166833961,0.04016223263218417,132.243,0,0,2023.0,4.0,45,0,677.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,4,1,7,2,0
ORD-00240,CUST-0160,Sheri Armstrong,randyedwards@example.net,0.9308911173983061,Female,Mexico,2023-06-17,PRD-7329,Air Fryer,Home & Kitchen,-0.6661943197422652,-0.1385302506585322,-0.45603814612522386,-0.2427590389776433,Credit Card,Standard,Delivered,,2023-06,1,-0.15585852760996183,1.0347886546883645,174.3915,0,0,2023.0,2.0,24,1,532.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,3,0,5,2,3
ORD-00124,CUST-0336,Amy Freeman,Unknown,-0.06028376461911057,Other,Spain,2023-07-05,PRD-4145,Python for Beginners,Books,-1.3704166450512134,-0.5533805613581142,-0.45603814612522386,-0.5302983024846137,Debit Card,Standard,Shipped,5.0,2023-07,1,0.12978181127882277,-0.45715097839590596,34.9505,0,0,2023.0,3.0,27,0,550.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,2,6,3,3
ORD-00644,CUST-0102,Garrett Morgan,nicolas83@example.org,-1.203947090023822,Other,Spain,2023-08-18,PRD-3639,Sneakers,Clothing,-1.3704166450512134,-0.46350292216853306,1.1422263846874767,-0.5120458479492992,Credit Card,Express,Returned,4.0,2023-08,1,0.41542215016760736,0.5374754436602743,54.87200000000001,1,0,2023.0,3.0,33,0,594.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,2,6,2,0
ORD-00077,CUST-0120,Kenneth Sanchez,Unknown,1.2358680041728958,Other,Brazil,2023-05-16,PRD-1055,Laptop,Electronics,0.7422503308756314,0.33208376511056026,1.6749812282917105,0.39992911206410336,Debit Card,Overnight,Delivered,4.0,2023-05,1,-0.4414988664987464,-0.9544641894239961,262.56,0,0,2023.0,2.0,20,0,500.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,2,2,1,3,2
ORD-00846,CUST-0160,James Boyd,monroesherry@example.org,0.3209373438491266,Male,Argentina,2022-06-16,PRD-3639,Sneakers,Clothing,-1.3704166450512134,-0.45957430838005764,-0.9887929897294574,-0.4982036130212299,Cash On Delivery,Express,Delivered,5.0,2022-06,0,-0.15585852760996183,0.04016223263218417,69.98,0,0,2022.0,2.0,24,0,166.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1,1,0,1,0
ORD-01275,CUST-0391,Jessica Wong,dheath@example.com,-1.203947090023822,Male,Mexico,2023-03-17,PRD-1566,Yoga Mat,Sports,-1.3704166450512134,-0.18044488553845311,0.6094715410832433,-0.43090825207128536,Credit Card,Standard,Delivered,5.0,2023-03,1,-1.0127795442763157,0.5374754436602743,143.429,0,0,2023.0,1.0,11,0,440.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,4,1,5,2,3
ORD-00782,CUST-0304,Cassandra White,bendermichael@example.net,-0.5177490947809952,Male,Spain,2023-04-09,PRD-8866,T-Shirt,Clothing,-1.3704166450512134,-0.5371291014417591,0.07671669747900971,-0.5272422543907181,Credit Card,Overnight,Cancelled,4.0,2023-04,1,-0.727139205387531,1.5321018657164545,38.286,0,1,2023.0,2.0,14,1,463.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1,1,6,2,2
ORD-00052,CUST-0177,Angela Brown,Unknown,-0.5177490947809952,Female,Mexico,2022-06-20,PRD-8866,T-Shirt,Clothing,1.4464726561845795,-0.5864487493618279,0.07671669747900971,-0.458874917344279,Credit Card,Standard,Shipped,,2022-06,1,-0.15585852760996183,-1.4517774004520863,22.581,0,0,2022.0,2.0,25,0,170.0,1.2246467991473532e-16,-1.0,0.0,1.0,1,0,5,2,3
ORD-00071,CUST-0024,George David,Unknown,-1.2801913117174695,Male,Mexico,2023-08-05,PRD-3484,Hoodie,Clothing,-1.3704166450512134,-0.5745781177707512,1.1422263846874767,-0.5408517697217706,Cash On Delivery,Express,Shipped,5.0,2023-08,1,0.41542215016760736,1.0347886546883645,23.432,0,0,2023.0,3.0,31,1,581.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,1,5,1,0
ORD-00434,CUST-0054,John Joseph,Unknown,-1.5851681984920594,Other,Colombia,2023-01-06,PRD-4148,Data Science Handbook,Books,-0.6661943197422652,-0.539277120491573,-0.9887929897294574,-0.48576136055080493,Debit Card,Free Shipping,Shipped,5.0,2023-01,0,-1.5840602220538849,0.5374754436602743,41.78,0,0,2023.0,1.0,1,0,370.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,2,3,3,1
ORD-01286,CUST-0398,Victor Figueroa,carrsusan@example.com,1.2358680041728958,Male,Germany,2022-10-28,PRD-3710,Protein Powder,Sports,0.7422503308756314,-0.35943705188676034,-0.9887929897294574,-0.17600607960814735,Paypal,Overnight,Delivered,5.0,2022-10,0,0.9867028279451765,0.5374754436602743,105.41,0,0,2022.0,4.0,43,0,300.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,4,1,4,4,2
ORD-00241,CUST-0205,Johnny Ruiz,Unknown,0.015960457074536867,Other,Colombia,2022-01-25,PRD-2758,Tablet,Electronics,-0.6661943197422652,-0.11566515314143436,-0.9887929897294574,-0.21111558731556168,Debit Card,Standard,Delivered,4.0,2022-01,0,-1.5840602220538849,-0.9544641894239961,191.66,0,0,2022.0,1.0,4,0,24.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,2,2,3,3,3
ORD-00125,CUST-0256,Daniel Durham,Unknown,0.6259142306237163,Female,Germany,2023-02-22,PRD-8929,Running Shoes,Sports,-0.6661943197422652,-0.48325904474511083,0.07671669747900971,-0.460730260588212,Credit Card,Free Shipping,Shipped,4.0,2023-02,1,-1.2984198831651002,-0.45715097839590596,55.44,0,0,2023.0,1.0,8,0,417.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,4,0,4,2,1
ORD-01102,CUST-0218,Jill Alexander,Unknown,0.8546468957046587,Female,Mexico,2023-05-28,PRD-9512,Smartwatch,Electronics,1.4464726561845795,2.5947674634125386,0.6094715410832433,3.9182302488176113,Debit Card,Overnight,Shipped,4.0,2023-05,1,-0.4414988664987464,1.5321018657164545,978.0525,0,0,2023.0,2.0,21,1,512.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2,0,5,3,2
ORD-00375,CUST-0062,Erin Weiss,aaron74@example.com,-0.67023753816829,Other,Colombia,2023-09-02,PRD-8117,Cookware Set,Home & Kitchen,-1.3704166450512134,-0.24149384800684784,-0.9887929897294574,-0.42750816378573697,Cash On Delivery,Express,Delivered,5.0,2023-09,0,0.7010624890563919,1.0347886546883645,147.14,0,0,2023.0,3.0,35,1,609.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,3,2,3,1,0
ORD-01400,CUST-0354,Patricia Sanchez DVM,breanna17@example.com,-1.0514586466365272,Male,Argentina,2022-08-05,PRD-4145,Python for Beginners,Books,-1.3704166450512134,-0.6021914679242797,-0.9887929897294574,-0.5444360180033836,Bank Transfer,Overnight,Delivered,3.0,2022-08,0,0.41542215016760736,0.5374754436602743,19.52,0,0,2022.0,3.0,31,0,216.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,1,0,0,2
ORD-00980,CUST-0381,Laurie Tanner DDS,andreacrawford@example.org,1.6933333343347805,Other,Brazil,2023-11-22,PRD-3639,Sneakers,Clothing,-0.6661943197422652,-0.5359703016912016,1.6749812282917105,-0.5032932089323647,Bank Transfer,Express,Processing,4.0,2023-11,1,1.272343166833961,-0.45715097839590596,32.212500000000006,0,0,2023.0,4.0,47,0,690.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,2,1,0,0
ORD-00975,CUST-0062,Oscar Williams,allisonwilliams@example.com,1.0071353390919535,Other,Colombia,2023-08-20,PRD-2638,Machine Learning Guide,Books,1.4464726561845795,-0.6097095345986282,0.07671669747900971,-0.49280708378332094,Credit Card,Standard,Returned,4.0,2023-08,1,0.41542215016760736,1.5321018657164545,15.174000000000001,1,0,2023.0,3.0,33,1,596.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,2,3,2,3
ORD-00333,CUST-0085,Brittany Crawford,brittany52@example.org,0.5496700089300689,Other,Mexico,2023-05-08,PRD-2881,Smartphone,Electronics,-1.3704166450512134,0.03769210165185705,-0.45603814612522386,-0.34826988965817895,Cash On Delivery,Express,Shipped,,2023-05,1,-0.4414988664987464,-1.4517774004520863,233.624,0,0,2023.0,2.0,19,0,492.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,2,2,5,1,0
ORD-01147,CUST-0138,Erica Allison,jadediaz@example.org,0.5496700089300689,Male,USA,,PRD-7329,Air Fryer,Home & Kitchen,-1.3704166450512134,-0.46892949661016814,0.6094715410832433,-0.5103989445019068,Bank Transfer,Standard,Delivered,,,1,,,56.6695,0,0,,,,0,,,,,,3,1,7,0,3
ORD-00260,CUST-0037,Rachel Valdez,Unknown,-0.136527986312758,Female,Mexico,2022-08-14,PRD-8866,T-Shirt,Clothing,-0.6661943197422652,-0.6105574368551338,0.6094715410832433,-0.5365272165803563,Cash On Delivery,Express,Processing,4.0,2022-08,1,0.41542215016760736,1.5321018657164545,14.076,0,0,2022.0,3.0,32,1,225.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,5,1,0
ORD-00176,CUST-0058,Christopher Moore,joe00@example.org,0.8546468957046587,Other,Germany,2022-11-28,PRD-2758,Tablet,Electronics,1.4464726561845795,2.3798525047969488,0.6094715410832433,3.6221357914636156,Cash On Delivery,Express,Delivered,5.0,2022-11,1,1.272343166833961,-1.4517774004520863,913.4184999999998,0,0,2022.0,4.0,48,0,331.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,2,2,4,1,0
ORD-01484,CUST-0371,Brian Jacobson,nicholasthompson@example.org,1.5408448909474857,Female,Argentina,2023-01-30,PRD-5166,Pillow Set,Home & Kitchen,1.4464726561845795,0.031332834728065945,1.6749812282917105,0.27488584906466085,Debit Card,Express,Delivered,5.0,2023-01,1,-1.5840602220538849,-1.4517774004520863,182.7525,0,0,2023.0,1.0,5,0,394.0,0.49999999999999994,0.8660254037844387,0.0,1.0,3,0,0,3,0
ORD-00716,CUST-0366,Kevin Moody,Unknown,1.769577556028428,Male,Argentina,2023-06-17,PRD-4492,Cap,Clothing,1.4464726561845795,-0.5176838763592333,-0.9887929897294574,-0.33592292395188683,Cash On Delivery,Free Shipping,Cancelled,4.0,2023-06,0,-0.15585852760996183,1.0347886546883645,49.42,0,1,2023.0,2.0,24,1,532.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,1,0,1,1
ORD-00602,CUST-0341,Mrs. Chelsea Boyd PhD,Unknown,1.083379560785601,Male,Argentina,2023-10-30,PRD-7809,SQL Mastery,Books,0.7422503308756314,-0.5767261368205651,0.6094715410832433,-0.4734455462866331,Cash On Delivery,Standard,Delivered,4.0,2023-10,1,0.9867028279451765,-1.4517774004520863,24.2505,0,0,2023.0,4.0,44,0,667.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,1,0,1,3
ORD-00899,CUST-0248,Robert Ward,yolandapeterson@example.com,-0.9752144249428798,Female,Canada,2023-06-25,PRD-4148,Data Science Handbook,Books,0.038028005566683086,-0.6210148980187014,-0.9887929897294574,-0.5269728860382656,Cash On Delivery,Express,Delivered,2.0,2023-06,0,-0.15585852760996183,1.5321018657164545,12.86,0,0,2023.0,2.0,25,1,540.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,0,2,1,0
ORD-01091,CUST-0145,Benjamin Sims Jr.,marissamiller@example.net,-1.5851681984920594,Other,Colombia,,PRD-8866,T-Shirt,Clothing,0.7422503308756314,-0.49397087658563005,-0.9887929897294574,-0.35045415548214753,Debit Card,Express,Unknown,,,0,,,57.81,0,0,,,,0,,,,,,1,2,3,3,0
ORD-01422,CUST-0352,Adam Garrett,caseylaura@example.org,1.5408448909474857,Other,USA,2023-05-09,PRD-3639,Sneakers,Clothing,0.038028005566683086,-0.41423980106556463,1.1422263846874767,-0.3731690541012033,Paypal,Express,Delivered,,2023-05,1,-0.4414988664987464,-0.9544641894239961,68.816,0,0,2023.0,2.0,19,0,493.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1,2,7,4,0
ORD-01019,CUST-0294,Bryan Meyer,tamararodriguez@example.com,-0.21277220800640545,Female,Germany,2022-06-13,PRD-1122,Bicycle Helmet,Sports,1.4464726561845795,-0.33561099847895626,1.1422263846874767,-0.1451111787758401,Cash On Delivery,Free Shipping,Processing,,2022-06,1,-0.15585852760996183,-1.4517774004520863,91.07200000000002,0,0,2022.0,2.0,24,0,163.0,1.2246467991473532e-16,-1.0,0.0,1.0,4,0,4,1,1
ORD-01375,CUST-0350,Nicole Lucas,santoseric@example.org,0.4734257872364215,Female,Mexico,2023-09-30,PRD-7809,SQL Mastery,Books,0.038028005566683086,-0.5837919889581107,1.1422263846874767,-0.5050825844165135,Paypal,Express,Delivered,,2023-09,1,0.7010624890563919,1.0347886546883645,20.824,0,0,2023.0,3.0,39,1,637.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,5,4,0
ORD-01308,CUST-0234,Allison Nguyen,wcross@example.org,-0.44150487308734776,Other,USA,2022-10-13,PRD-7329,Air Fryer,Home & Kitchen,0.7422503308756314,-0.39835576546036194,0.6094715410832433,-0.2768487950650589,Paypal,Express,Returned,5.0,2022-10,1,0.9867028279451765,0.04016223263218417,77.894,1,0,2022.0,4.0,41,0,285.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,3,2,7,4,0
ORD-01337,CUST-0121,Robert Gallagher,Unknown,1.3121122258665432,Male,Spain,2022-02-12,PRD-8929,Running Shoes,Sports,-0.6661943197422652,-0.1666240787574138,1.1422263846874767,-0.30778767440388893,Bank Transfer,Overnight,Delivered,,2022-02,1,-1.2984198831651002,1.0347886546883645,138.904,0,0,2022.0,1.0,6,1,42.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,4,1,6,0,2
ORD-00486,CUST-0066,Brandon Jackson,sandraroberts@example.net,-0.44150487308734776,Male,Canada,2023-10-16,PRD-9948,Jacket,Clothing,-0.6661943197422652,-0.5960017814517896,-0.45603814612522386,-0.5245274978318176,Cash On Delivery,Standard,Delivered,5.0,2023-10,1,0.9867028279451765,-1.4517774004520863,20.6245,0,0,2023.0,4.0,42,0,653.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,1,2,1,3
ORD-00353,CUST-0377,Monique Armstrong,gonzalezpatricia@example.com,-1.5089239767984117,Other,Argentina,2022-05-06,PRD-7809,SQL Mastery,Books,0.7422503308756314,-0.5375247891614616,-0.9887929897294574,-0.40692988760858334,Bank Transfer,Overnight,Delivered,,2022-05,0,-0.4414988664987464,0.5374754436602743,42.4,0,0,2022.0,2.0,18,0,125.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,2,0,0,2
ORD-00068,CUST-0099,Heidi Allen,Unknown,0.0922046787681843,Female,USA,2022-06-29,PRD-5166,Pillow Set,Home & Kitchen,0.7422503308756314,-0.45185839784585785,0.07671669747900971,-0.32249481996024115,Debit Card,Standard,Delivered,2.0,2022-06,1,-0.15585852760996183,-0.45715097839590596,65.439,0,0,2022.0,2.0,26,0,179.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,3,0,7,3,3
ORD-00845,CUST-0084,Cory White,cuevascharles@example.com,-0.06028376461911057,Other,Brazil,2023-05-08,PRD-4411,Blender,Home & Kitchen,0.7422503308756314,-0.5047392352432497,-0.9887929897294574,-0.36441733130315473,Credit Card,Overnight,Processing,3.0,2023-05,0,-0.4414988664987464,-1.4517774004520863,54.0,0,0,2023.0,2.0,19,0,492.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,3,2,1,2,2
ORD-00907,CUST-0045,James Frost,rhonda49@example.com,0.5496700089300689,Female,Argentina,2023-06-26,PRD-1566,Yoga Mat,Sports,-0.6661943197422652,-0.1920894098611284,-0.45603814612522386,-0.27574749996421566,Paypal,Unknown,Returned,5.0,2023-06,1,-0.15585852760996183,-1.4517774004520863,156.389,1,0,2023.0,2.0,26,0,541.0,1.2246467991473532e-16,-1.0,0.0,1.0,4,0,0,4,4
ORD-00271,CUST-0143,Angela Lucas,ryan19@example.com,-1.7376566418793542,Male,Argentina,2022-02-18,PRD-8929,Running Shoes,Sports,0.038028005566683086,-0.2022925003477444,0.07671669747900971,-0.16401552304846753,Cash On Delivery,Express,Delivered,5.0,2022-02,1,-1.2984198831651002,0.5374754436602743,144.909,0,0,2022.0,1.0,7,0,48.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,4,1,0,1,0
ORD-00136,CUST-0135,Mr. Jeremy Marquez,idawson@example.net,0.015960457074536867,Female,Spain,2023-06-14,PRD-2638,Machine Learning Guide,Books,0.038028005566683086,-0.5571678581038386,-0.9887929897294574,-0.4648807321413066,Bank Transfer,Overnight,Returned,1.0,2023-06,0,-0.15585852760996183,-0.45715097839590596,35.449999999999996,1,0,2023.0,2.0,24,0,529.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,6,0,2
ORD-00536,CUST-0036,Shelley Davis,balexander@example.org,1.3883564475601906,Male,Argentina,2022-07-15,PRD-4148,Data Science Handbook,Books,0.038028005566683086,-0.5852051593856199,0.07671669747900971,-0.4991647266325315,Bank Transfer,Overnight,Processing,,2022-07,1,0.12978181127882277,0.5374754436602743,22.977000000000004,0,0,2022.0,3.0,28,0,195.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,2
ORD-01442,CUST-0393,Matthew Nicholson,todd58@example.net,0.6259142306237163,Male,Brazil,,PRD-2122,Coffee Maker,Home & Kitchen,1.4464726561845795,0.0847506768879113,0.07671669747900971,0.5202515572539831,Cash On Delivery,Overnight,Delivered,5.0,,1,,,236.31300000000002,0,0,,,,0,,,,,,3,1,1,1,2
ORD-00714,CUST-0226,Jasmine Castro,bbrennan@example.net,-0.06028376461911057,Female,Mexico,2022-04-21,PRD-1566,Yoga Mat,Sports,0.038028005566683086,-0.2000031642551796,0.07671669747900971,-0.16201175234501985,Credit Card,Free Shipping,Delivered,,2022-04,1,-0.727139205387531,0.04016223263218417,145.638,0,0,2022.0,2.0,16,0,110.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,4,0,5,2,1
ORD-00910,CUST-0125,Brian Wilson,lsullivan@example.org,0.8546468957046587,Female,Mexico,2023-04-10,PRD-2758,Tablet,Electronics,0.038028005566683086,1.6470388479078113,-0.9887929897294574,1.67874162204906,Cash On Delivery,Free Shipping,Unknown,4.0,2023-04,0,-0.727139205387531,-1.4517774004520863,815.3299999999999,0,0,2023.0,2.0,15,0,464.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,2,0,5,1,1
ORD-00684,CUST-0238,Timothy Holden,gtodd@example.net,0.015960457074536867,Female,Canada,2023-05-11,PRD-8866,T-Shirt,Clothing,1.4464726561845795,-0.6184994546577351,1.6749812282917105,-0.5150780743521616,Cash On Delivery,Free Shipping,Shipped,5.0,2023-05,1,-0.4414988664987464,0.04016223263218417,10.3125,0,0,2023.0,2.0,19,0,495.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,2,1,1
ORD-00811,CUST-0027,Rodney Smith,masonkyle@example.org,0.015960457074536867,Male,Brazil,,PRD-2758,Tablet,Electronics,1.4464726561845795,0.9780439675249863,-0.9887929897294574,2.0884380590649108,Bank Transfer,Overnight,Delivered,3.0,,0,,,578.63,0,0,,,,0,,,,,,2,1,1,0,2
ORD-00966,CUST-0282,Laurie Gonzalez DDS,jason97@example.net,1.2358680041728958,Female,Mexico,2022-04-03,PRD-2881,Smartphone,Electronics,0.7422503308756314,-0.4068347880254168,0.07671669747900971,-0.2699514992920575,Credit Card,Standard,Delivered,,2022-04,1,-0.727139205387531,1.5321018657164545,79.776,0,0,2022.0,2.0,13,1,92.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,2,0,5,2,3
ORD-00030,CUST-0280,Jessica Reilly,Unknown,0.015960457074536867,Male,Mexico,2023-10-07,PRD-3484,Hoodie,Clothing,-0.6661943197422652,-0.574860751856253,1.1422263846874767,-0.5195295238092721,Credit Card,Express,Shipped,4.0,2023-10,1,0.9867028279451765,1.0347886546883645,23.352000000000004,0,0,2023.0,4.0,40,1,644.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,1,5,2,0
ORD-00586,CUST-0340,Chris Richardson,brittneygraham@example.org,-0.67023753816829,Male,Germany,2023-12-25,PRD-9948,Jacket,Clothing,0.038028005566683086,-0.45151923694325563,-0.9887929897294574,-0.3621359462772815,Credit Card,Express,Unknown,4.0,2023-12,0,1.5579835057227458,-1.4517774004520863,72.83,0,0,2023.0,4.0,52,0,723.0,-2.4492935982947064e-16,1.0,0.0,1.0,1,1,4,2,0
ORD-00539,CUST-0180,Debra Jenkins,gomezbrenda@example.com,-0.06028376461911057,Female,Canada,2023-04-30,PRD-3413,USB Hub,Electronics,-0.6661943197422652,0.5932093967056985,-0.9887929897294574,0.24847813022601395,Bank Transfer,Free Shipping,Processing,4.0,2023-04,0,-0.727139205387531,1.5321018657164545,442.47,0,0,2023.0,2.0,17,1,484.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,2,0,2,0,1
